task_id,completion_time,actual_start_date,actual_completion_date
56895,1.632098,2025-01-09 19:49:56.540703,
56897,1.469989,2025-03-02 19:49:56.540703,2025-03-10 19:49:56.540703
56898,1.942802,2025-02-09 19:49:56.540703,
56899,1.556444,2025-01-27 19:49:56.540703,
56900,4.294656,2025-01-30 19:49:56.540703,
56901,3.605722,2025-02-03 19:49:56.540703,2025-02-01 19:49:56.540703
56902,5.220381,2025-02-16 19:49:56.540703,
56903,0.838389,2025-03-07 19:49:56.540703,
56906,1.892222,2025-02-09 19:49:56.540703,
56907,1.144551,2025-03-06 19:49:56.540703,2025-03-25 19:49:56.540703
56911,1.574405,2025-03-01 19:49:56.540703,
56912,2.146503,2025-02-09 19:49:56.540703,2025-02-27 19:49:56.540703
56913,4.276762,2025-01-27 19:49:56.540703,
56916,0.911901,2025-01-17 19:49:56.540703,
56919,3.011144,2025-02-08 19:49:56.540703,2025-02-10 19:49:56.540703
56920,0.993302,2025-02-22 19:49:56.540703,2025-02-28 19:49:56.540703
56921,0.5,2025-01-20 19:49:56.540703,2025-01-19 19:49:56.540703
56922,5.280977,2025-02-24 19:49:56.540703,2025-03-08 19:49:56.540703
56924,1.811312,2025-03-07 19:49:56.540703,2025-03-08 19:49:56.540703
56925,2.329008,2025-03-05 19:49:56.540703,
56926,2.214613,2025-02-19 19:49:56.540703,2025-03-06 19:49:56.540703
56928,1.918437,2025-03-04 19:49:56.540703,2025-03-20 19:49:56.540703
56929,2.403148,2025-02-27 19:49:56.540703,2025-03-19 19:49:56.540703
56930,1.711689,2025-02-04 19:49:56.540703,
56931,1.698527,2025-03-03 19:49:56.540703,
56934,1.683889,2025-01-12 19:49:56.540703,2025-01-22 19:49:56.540703
56936,2.973054,2025-02-20 19:49:56.540703,2025-02-21 19:49:56.540703
56937,3.398858,2025-02-16 19:49:56.540703,
56938,1.406536,2025-02-13 19:49:56.540703,2025-02-21 19:49:56.540703
56940,3.905542,2025-01-13 19:49:56.540703,2025-01-28 19:49:56.540703
56942,2.256481,2025-02-02 19:49:56.540703,2025-02-22 19:49:56.540703
56943,5.954247,2025-02-28 19:49:56.540703,2025-03-19 19:49:56.540703
56944,2.039387,2025-01-21 19:49:56.540703,
56946,1.553653,2025-03-01 19:49:56.540703,
56947,5.21912,2025-02-17 19:49:56.540703,2025-03-16 19:49:56.540703
56948,2.577119,2025-03-06 19:49:56.540703,
56949,3.257825,2025-02-12 19:49:56.540703,2025-03-05 19:49:56.540703
56951,3.834654,2025-02-01 19:49:56.540703,
56953,4.079108,2025-01-25 19:49:56.540703,2025-02-12 19:49:56.540703
56954,1.621368,2025-03-05 19:49:56.540703,
56955,2.248645,2025-01-13 19:49:56.540703,2025-01-30 19:49:56.540703
56957,3.15928,2025-01-14 19:49:56.540703,2025-02-04 19:49:56.540703
56958,1.068922,2025-01-23 19:49:56.540703,2025-02-03 19:49:56.540703
56959,1.220812,2025-01-13 19:49:56.540703,2025-02-07 19:49:56.540703
56962,2.389609,2025-03-06 19:49:56.540703,2025-03-29 19:49:56.540703
56963,4.69894,2025-02-22 19:49:56.540703,
56964,0.856777,2025-02-09 19:49:56.540703,
56965,3.324864,2025-02-03 19:49:56.540703,
56966,4.007477,2025-02-19 19:49:56.540703,
56967,2.018702,2025-01-25 19:49:56.540703,
56968,0.925503,2025-01-20 19:49:56.540703,2025-02-01 19:49:56.540703
56972,2.911757,2025-01-13 19:49:56.540703,
56975,1.555155,2025-01-10 19:49:56.540703,2025-01-26 19:49:56.540703
56977,3.613784,2025-01-11 19:49:56.540703,2025-01-11 19:49:56.540703
56979,2.265125,2025-03-06 19:49:56.540703,2025-03-28 19:49:56.540703
56981,4.802686,2025-01-31 19:49:56.540703,2025-02-20 19:49:56.540703
56982,4.385188,2025-02-23 19:49:56.540703,2025-02-26 19:49:56.540703
56983,1.337599,2025-01-31 19:49:56.540703,
56984,1.613087,2025-01-28 19:49:56.540703,2025-02-12 19:49:56.540703
56985,2.223749,2025-01-10 19:49:56.540703,2025-01-29 19:49:56.540703
56986,5.034368,2025-02-18 19:49:56.540703,
56987,4.574901,2025-02-07 19:49:56.540703,2025-02-22 19:49:56.540703
56989,0.92753,2025-02-23 19:49:56.540703,2025-02-24 19:49:56.540703
56990,5.257597,2025-03-03 19:49:56.540703,2025-03-23 19:49:56.540703
56991,2.115757,2025-01-09 19:49:56.540703,2025-01-29 19:49:56.540703
56994,2.804035,2025-02-11 19:49:56.540703,2025-02-18 19:49:56.540703
56995,1.707394,2025-01-29 19:49:56.540703,
56998,1.162001,2025-02-11 19:49:56.540703,
57001,4.067906,2025-02-21 19:49:56.540703,
57002,3.661153,2025-02-06 19:49:56.540703,
57004,2.538505,2025-02-04 19:49:56.540703,2025-02-20 19:49:56.540703
57005,2.966521,2025-02-15 19:49:56.540703,
57006,0.717909,2025-01-21 19:49:56.540703,2025-01-23 19:49:56.540703
57007,1.674674,2025-01-20 19:49:56.540703,2025-02-09 19:49:56.540703
57008,4.079742,2025-02-05 19:49:56.540703,
57010,1.650432,2025-02-03 19:49:56.540703,2025-02-15 19:49:56.540703
57011,2.271814,2025-02-16 19:49:56.540703,
57012,1.924998,2025-02-11 19:49:56.540703,
57015,2.475947,2025-02-11 19:49:56.540703,2025-02-19 19:49:56.540703
57017,2.302011,2025-01-08 19:49:56.540703,
57018,2.706407,2025-01-11 19:49:56.540703,2025-01-13 19:49:56.540703
57019,2.931811,2025-02-05 19:49:56.540703,2025-02-16 19:49:56.540703
57020,6.22415,2025-01-28 19:49:56.540703,
57021,4.194671,2025-01-09 19:49:56.540703,
57022,2.871874,2025-01-15 19:49:56.540703,
57023,3.234473,2025-02-27 19:49:56.540703,2025-03-24 19:49:56.540703
57025,3.311586,2025-01-15 19:49:56.540703,
57026,2.78007,2025-02-06 19:49:56.540703,
57027,3.088175,2025-01-11 19:49:56.540703,2025-01-20 19:49:56.540703
57028,0.765428,2025-01-23 19:49:56.540703,
57029,5.52184,2025-01-31 19:49:56.540703,
57030,4.046485,2025-01-17 19:49:56.540703,2025-01-26 19:49:56.540703
57032,6.577285,2025-01-25 19:49:56.540703,
57033,4.708858,2025-01-25 19:49:56.540703,2025-02-11 19:49:56.540703
57034,4.925588,2025-01-19 19:49:56.540703,2025-02-08 19:49:56.540703
57035,4.435659,2025-01-11 19:49:56.540703,2025-01-17 19:49:56.540703
57036,1.459807,2025-01-15 19:49:56.540703,2025-02-08 19:49:56.540703
57037,4.306626,2025-01-18 19:49:56.540703,
57038,4.394793,2025-02-09 19:49:56.540703,2025-02-15 19:49:56.540703
57039,2.779696,2025-02-14 19:49:56.540703,2025-02-20 19:49:56.540703
57040,2.81271,2025-01-19 19:49:56.540703,
57041,5.108203,2025-02-27 19:49:56.540703,
57042,3.514098,2025-01-12 19:49:56.540703,2025-02-08 19:49:56.540703
57044,1.355128,2025-03-06 19:49:56.540703,2025-03-17 19:49:56.540703
57047,0.999318,2025-01-23 19:49:56.540703,2025-01-22 19:49:56.540703
57048,1.134842,2025-03-03 19:49:56.540703,2025-03-04 19:49:56.540703
57049,1.429987,2025-02-03 19:49:56.540703,2025-02-06 19:49:56.540703
57050,2.080532,2025-01-20 19:49:56.540703,2025-02-12 19:49:56.540703
57051,3.498853,2025-02-07 19:49:56.540703,2025-02-22 19:49:56.540703
57052,3.86476,2025-02-05 19:49:56.540703,
57054,0.839308,2025-02-22 19:49:56.540703,
57055,0.833189,2025-02-24 19:49:56.540703,2025-03-19 19:49:56.540703
57057,4.923228,2025-03-06 19:49:56.540703,2025-03-28 19:49:56.540703
57058,3.668865,2025-01-10 19:49:56.540703,
57059,5.05849,2025-01-07 19:49:56.540703,2025-01-19 19:49:56.540703
57067,1.800255,2025-01-23 19:49:56.540703,2025-02-15 19:49:56.540703
57068,2.407759,2025-02-18 19:49:56.540703,
57069,1.306908,2025-01-25 19:49:56.540703,2025-02-03 19:49:56.540703
57071,1.804508,2025-02-13 19:49:56.540703,2025-02-15 19:49:56.540703
57072,0.93303,2025-02-16 19:49:56.540703,
57073,4.406975,2025-02-10 19:49:56.540703,2025-02-23 19:49:56.540703
57074,3.955583,2025-01-22 19:49:56.540703,2025-02-10 19:49:56.540703
57075,3.377629,2025-02-19 19:49:56.540703,2025-02-24 19:49:56.540703
57077,2.393342,2025-02-04 19:49:56.540703,
57078,0.638466,2025-01-29 19:49:56.540703,2025-01-28 19:49:56.540703
57079,2.964649,2025-01-13 19:49:56.540703,2025-01-18 19:49:56.540703
57080,5.8188,2025-02-20 19:49:56.540703,2025-03-11 19:49:56.540703
57081,2.3607,2025-02-23 19:49:56.540703,
57083,2.148043,2025-01-16 19:49:56.540703,
57084,1.688814,2025-01-20 19:49:56.540703,
57085,3.621249,2025-02-10 19:49:56.540703,2025-02-21 19:49:56.540703
57086,3.942431,2025-01-23 19:49:56.540703,
57090,0.5,2025-01-14 19:49:56.540703,
57091,4.803536,2025-02-06 19:49:56.540703,
57092,2.318925,2025-03-02 19:49:56.540703,
57093,0.516538,2025-01-18 19:49:56.540703,
57094,2.609272,2025-03-03 19:49:56.540703,2025-03-13 19:49:56.540703
57095,4.947383,2025-01-07 19:49:56.540703,2025-01-25 19:49:56.540703
57096,3.107175,2025-01-16 19:49:56.540703,2025-02-10 19:49:56.540703
57097,3.432555,2025-02-14 19:49:56.540703,2025-02-24 19:49:56.540703
57098,2.564221,2025-02-20 19:49:56.540703,2025-03-07 19:49:56.540703
57099,6.35464,2025-02-04 19:49:56.540703,2025-02-14 19:49:56.540703
57101,1.812045,2025-02-13 19:49:56.540703,2025-03-08 19:49:56.540703
57103,1.150454,2025-02-12 19:49:56.540703,2025-02-24 19:49:56.540703
57104,1.053484,2025-01-13 19:49:56.540703,
57105,0.86513,2025-02-02 19:49:56.540703,
57108,0.5,2025-02-10 19:49:56.540703,
57109,4.284206,2025-01-17 19:49:56.540703,
57110,5.066977,2025-02-10 19:49:56.540703,2025-02-28 19:49:56.540703
57111,1.130608,2025-01-13 19:49:56.540703,2025-01-25 19:49:56.540703
57112,4.110459,2025-03-02 19:49:56.540703,
57113,6.620942,2025-02-13 19:49:56.540703,2025-02-14 19:49:56.540703
57114,2.599048,2025-02-20 19:49:56.540703,2025-03-08 19:49:56.540703
57115,2.816131,2025-01-15 19:49:56.540703,2025-01-27 19:49:56.540703
57116,5.04087,2025-02-11 19:49:56.540703,2025-02-28 19:49:56.540703
57117,0.646823,2025-02-13 19:49:56.540703,2025-02-11 19:49:56.540703
57118,1.162817,2025-01-28 19:49:56.540703,
57119,5.195114,2025-03-07 19:49:56.540703,2025-03-30 19:49:56.540703
57120,2.716148,2025-02-21 19:49:56.540703,2025-03-06 19:49:56.540703
57122,1.486732,2025-02-01 19:49:56.540703,
57123,3.855546,2025-03-04 19:49:56.540703,
57124,3.181825,2025-01-17 19:49:56.540703,2025-02-06 19:49:56.540703
57127,3.984139,2025-02-06 19:49:56.540703,
57128,1.40607,2025-01-22 19:49:56.540703,2025-02-16 19:49:56.540703
57132,2.223455,2025-01-09 19:49:56.540703,
57133,2.808731,2025-03-05 19:49:56.540703,
57134,2.834746,2025-02-24 19:49:56.540703,
57135,4.711411,2025-02-17 19:49:56.540703,
57136,1.645737,2025-01-24 19:49:56.540703,2025-01-27 19:49:56.540703
57137,4.446679,2025-02-10 19:49:56.540703,2025-02-22 19:49:56.540703
57138,2.333638,2025-02-21 19:49:56.540703,
57140,4.081701,2025-03-02 19:49:56.540703,2025-03-14 19:49:56.540703
57141,6.169804,2025-03-04 19:49:56.540703,2025-03-28 19:49:56.540703
57143,1.413858,2025-02-20 19:49:56.540703,2025-03-16 19:49:56.540703
57145,1.019459,2025-01-18 19:49:56.540703,
57147,5.517596,2025-01-12 19:49:56.540703,
57148,0.72398,2025-01-09 19:49:56.540703,2025-01-20 19:49:56.540703
57151,2.421998,2025-02-02 19:49:56.540703,2025-02-17 19:49:56.540703
57152,3.404671,2025-02-26 19:49:56.540703,
57153,0.656155,2025-01-13 19:49:56.540703,2025-02-03 19:49:56.540703
57156,5.728355,2025-02-03 19:49:56.540703,2025-03-01 19:49:56.540703
57157,1.747415,2025-03-06 19:49:56.540703,2025-03-06 19:49:56.540703
57159,2.191393,2025-03-02 19:49:56.540703,2025-03-08 19:49:56.540703
57160,1.664727,2025-01-17 19:49:56.540703,2025-02-05 19:49:56.540703
57162,3.57105,2025-02-12 19:49:56.540703,
57163,1.884997,2025-01-31 19:49:56.540703,2025-02-27 19:49:56.540703
57164,6.378366,2025-01-16 19:49:56.540703,
57166,2.332918,2025-01-21 19:49:56.540703,2025-01-22 19:49:56.540703
57167,1.062703,2025-01-07 19:49:56.540703,
57169,0.769528,2025-02-28 19:49:56.540703,
57170,2.334829,2025-01-29 19:49:56.540703,2025-02-09 19:49:56.540703
57171,1.013451,2025-01-27 19:49:56.540703,2025-02-23 19:49:56.540703
57173,2.900841,2025-02-07 19:49:56.540703,
57174,5.92674,2025-02-19 19:49:56.540703,
57175,2.307757,2025-02-18 19:49:56.540703,
57176,2.857143,2025-01-25 19:49:56.540703,
57177,1.676984,2025-01-18 19:49:56.540703,
57178,5.218618,2025-02-14 19:49:56.540703,2025-03-10 19:49:56.540703
57179,2.646942,2025-01-24 19:49:56.540703,2025-02-05 19:49:56.540703
57181,4.041535,2025-01-13 19:49:56.540703,2025-01-25 19:49:56.540703
57183,3.375726,2025-03-01 19:49:56.540703,2025-03-29 19:49:56.540703
57184,5.002182,2025-01-16 19:49:56.540703,2025-01-28 19:49:56.540703
57186,3.304176,2025-01-25 19:49:56.540703,
57187,0.878,2025-03-04 19:49:56.540703,2025-03-28 19:49:56.540703
57188,2.301341,2025-02-26 19:49:56.540703,
57189,3.934048,2025-03-03 19:49:56.540703,2025-03-17 19:49:56.540703
57190,2.130793,2025-01-31 19:49:56.540703,2025-02-19 19:49:56.540703
57191,4.130845,2025-01-09 19:49:56.540703,2025-01-25 19:49:56.540703
57192,2.823428,2025-02-07 19:49:56.540703,
57194,0.712924,2025-02-20 19:49:56.540703,2025-03-13 19:49:56.540703
57195,2.680558,2025-03-03 19:49:56.540703,2025-03-19 19:49:56.540703
57196,5.626267,2025-01-17 19:49:56.540703,2025-02-09 19:49:56.540703
57197,2.023027,2025-02-19 19:49:56.540703,2025-03-13 19:49:56.540703
57198,2.872413,2025-02-09 19:49:56.540703,
57199,1.131589,2025-01-16 19:49:56.540703,
57200,2.934489,2025-01-15 19:49:56.540703,2025-01-27 19:49:56.540703
57201,4.001284,2025-01-27 19:49:56.540703,2025-02-23 19:49:56.540703
57203,5.161747,2025-03-01 19:49:56.540703,
57204,3.931029,2025-01-21 19:49:56.540703,2025-02-05 19:49:56.540703
57205,3.131013,2025-01-30 19:49:56.540703,2025-02-08 19:49:56.540703
57206,2.121071,2025-02-07 19:49:56.540703,2025-02-18 19:49:56.540703
57207,4.540078,2025-03-02 19:49:56.540703,
57209,1.639241,2025-01-21 19:49:56.540703,2025-01-30 19:49:56.540703
57210,2.9496,2025-02-25 19:49:56.540703,
57212,2.730552,2025-01-31 19:49:56.540703,
57213,3.898497,2025-02-05 19:49:56.540703,2025-02-06 19:49:56.540703
57214,3.635038,2025-02-26 19:49:56.540703,2025-03-05 19:49:56.540703
57215,5.703736,2025-02-01 19:49:56.540703,2025-02-08 19:49:56.540703
57216,2.572959,2025-01-08 19:49:56.540703,2025-01-07 19:49:56.540703
57217,2.940554,2025-02-02 19:49:56.540703,2025-02-07 19:49:56.540703
57218,5.646627,2025-02-22 19:49:56.540703,2025-03-05 19:49:56.540703
57219,5.442614,2025-02-07 19:49:56.540703,
57220,3.736417,2025-01-09 19:49:56.540703,
57222,3.809283,2025-01-17 19:49:56.540703,
57223,2.645203,2025-01-27 19:49:56.540703,2025-02-11 19:49:56.540703
57225,5.075864,2025-03-04 19:49:56.540703,2025-03-21 19:49:56.540703
57226,2.611958,2025-02-21 19:49:56.540703,2025-02-21 19:49:56.540703
57227,2.700505,2025-01-21 19:49:56.540703,2025-02-15 19:49:56.540703
57229,2.298195,2025-02-01 19:49:56.540703,
57231,3.320468,2025-01-10 19:49:56.540703,2025-02-05 19:49:56.540703
57232,2.118335,2025-01-21 19:49:56.540703,2025-01-21 19:49:56.540703
57234,0.684537,2025-01-24 19:49:56.540703,2025-01-29 19:49:56.540703
57235,3.280871,2025-02-15 19:49:56.540703,2025-03-04 19:49:56.540703
57236,0.588772,2025-02-12 19:49:56.540703,2025-02-19 19:49:56.540703
57237,3.962915,2025-02-02 19:49:56.540703,
57238,2.670754,2025-01-29 19:49:56.540703,2025-02-07 19:49:56.540703
57239,2.633774,2025-02-18 19:49:56.540703,
57240,0.873295,2025-01-14 19:49:56.540703,2025-01-18 19:49:56.540703
57241,1.928191,2025-02-20 19:49:56.540703,2025-03-15 19:49:56.540703
57242,2.733319,2025-02-18 19:49:56.540703,2025-02-27 19:49:56.540703
57243,4.12726,2025-02-01 19:49:56.540703,
57245,4.010295,2025-02-03 19:49:56.540703,
57246,2.101754,2025-02-04 19:49:56.540703,
57247,0.526407,2025-01-16 19:49:56.540703,2025-02-12 19:49:56.540703
57248,3.457552,2025-02-04 19:49:56.540703,
57251,3.86165,2025-02-25 19:49:56.540703,
57252,1.661194,2025-01-11 19:49:56.540703,2025-02-02 19:49:56.540703
57255,1.225678,2025-01-18 19:49:56.540703,
57256,4.278277,2025-01-30 19:49:56.540703,2025-02-10 19:49:56.540703
57258,2.009299,2025-02-18 19:49:56.540703,2025-02-18 19:49:56.540703
57259,0.936626,2025-03-06 19:49:56.540703,
57261,2.110974,2025-01-28 19:49:56.540703,
57263,3.252745,2025-01-14 19:49:56.540703,
57264,2.557126,2025-01-18 19:49:56.540703,2025-01-27 19:49:56.540703
57265,5.887493,2025-02-15 19:49:56.540703,2025-02-15 19:49:56.540703
57266,5.632038,2025-02-28 19:49:56.540703,2025-03-22 19:49:56.540703
57267,1.91977,2025-01-27 19:49:56.540703,2025-01-31 19:49:56.540703
57270,2.554473,2025-03-01 19:49:56.540703,
57271,0.659369,2025-02-13 19:49:56.540703,
57272,2.293932,2025-02-24 19:49:56.540703,2025-02-25 19:49:56.540703
57275,2.17196,2025-02-05 19:49:56.540703,2025-02-12 19:49:56.540703
57276,4.885376,2025-03-04 19:49:56.540703,2025-03-23 19:49:56.540703
57279,1.51972,2025-01-21 19:49:56.540703,
57280,3.650512,2025-02-24 19:49:56.540703,2025-03-14 19:49:56.540703
57281,2.152968,2025-01-11 19:49:56.540703,2025-02-05 19:49:56.540703
57282,3.698322,2025-02-11 19:49:56.540703,
57283,2.240973,2025-03-04 19:49:56.540703,2025-03-07 19:49:56.540703
57284,4.276003,2025-02-14 19:49:56.540703,2025-03-11 19:49:56.540703
57285,3.648469,2025-01-28 19:49:56.540703,2025-02-22 19:49:56.540703
57286,1.684543,2025-02-18 19:49:56.540703,2025-03-04 19:49:56.540703
57287,2.564901,2025-03-05 19:49:56.540703,2025-03-15 19:49:56.540703
57289,5.888795,2025-02-02 19:49:56.540703,
57290,3.382365,2025-01-28 19:49:56.540703,
57292,1.833762,2025-01-25 19:49:56.540703,2025-02-07 19:49:56.540703
57293,0.847721,2025-02-12 19:49:56.540703,2025-03-01 19:49:56.540703
57294,2.207425,2025-02-25 19:49:56.540703,2025-03-12 19:49:56.540703
57295,3.305071,2025-01-30 19:49:56.540703,
57297,0.973475,2025-01-12 19:49:56.540703,2025-01-23 19:49:56.540703
57300,2.881966,2025-02-11 19:49:56.540703,
57301,1.786958,2025-01-10 19:49:56.540703,2025-01-23 19:49:56.540703
57302,4.055543,2025-01-16 19:49:56.540703,2025-01-21 19:49:56.540703
57304,0.961648,2025-02-15 19:49:56.540703,2025-02-15 19:49:56.540703
57305,1.80491,2025-01-23 19:49:56.540703,
57307,3.419884,2025-02-18 19:49:56.540703,
57308,4.738939,2025-02-25 19:49:56.540703,
57309,1.310978,2025-02-22 19:49:56.540703,2025-03-05 19:49:56.540703
57311,2.001263,2025-01-26 19:49:56.540703,2025-02-16 19:49:56.540703
57313,2.030562,2025-01-22 19:49:56.540703,2025-01-28 19:49:56.540703
57317,4.10898,2025-01-24 19:49:56.540703,2025-02-04 19:49:56.540703
57318,3.602423,2025-02-03 19:49:56.540703,2025-02-08 19:49:56.540703
57319,1.358924,2025-02-10 19:49:56.540703,
57320,2.928683,2025-01-13 19:49:56.540703,
57321,2.06307,2025-01-08 19:49:56.540703,
57322,2.40189,2025-02-19 19:49:56.540703,
57323,5.390421,2025-01-14 19:49:56.540703,2025-01-14 19:49:56.540703
57324,3.186986,2025-02-26 19:49:56.540703,2025-03-17 19:49:56.540703
57326,4.98228,2025-03-02 19:49:56.540703,
57327,2.365038,2025-01-09 19:49:56.540703,
57328,6.779858,2025-01-21 19:49:56.540703,
57329,3.498134,2025-02-25 19:49:56.540703,2025-03-09 19:49:56.540703
57330,4.540142,2025-02-17 19:49:56.540703,2025-03-05 19:49:56.540703
57331,0.969013,2025-03-06 19:49:56.540703,2025-03-10 19:49:56.540703
57333,3.835696,2025-02-25 19:49:56.540703,
57334,2.670926,2025-02-12 19:49:56.540703,2025-03-06 19:49:56.540703
57335,2.831109,2025-02-05 19:49:56.540703,2025-02-05 19:49:56.540703
57336,1.320432,2025-02-25 19:49:56.540703,2025-03-13 19:49:56.540703
57337,5.804691,2025-02-17 19:49:56.540703,2025-03-15 19:49:56.540703
57339,2.991709,2025-02-11 19:49:56.540703,2025-03-07 19:49:56.540703
57340,1.367473,2025-01-10 19:49:56.540703,
57341,0.79789,2025-02-26 19:49:56.540703,2025-03-11 19:49:56.540703
57342,2.928148,2025-01-27 19:49:56.540703,
57343,1.203466,2025-02-28 19:49:56.540703,2025-03-05 19:49:56.540703
57344,2.892263,2025-02-04 19:49:56.540703,2025-02-16 19:49:56.540703
57345,4.406903,2025-02-20 19:49:56.540703,2025-02-19 19:49:56.540703
57346,3.654804,2025-01-28 19:49:56.540703,2025-02-03 19:49:56.540703
57347,2.985437,2025-03-05 19:49:56.540703,
57350,1.945526,2025-02-01 19:49:56.540703,
57352,3.764555,2025-03-06 19:49:56.540703,2025-03-16 19:49:56.540703
57353,4.237078,2025-02-25 19:49:56.540703,
57354,1.790095,2025-01-16 19:49:56.540703,2025-01-31 19:49:56.540703
57357,1.316277,2025-02-05 19:49:56.540703,2025-02-12 19:49:56.540703
57358,4.48624,2025-01-31 19:49:56.540703,2025-02-23 19:49:56.540703
57359,0.770146,2025-01-14 19:49:56.540703,2025-01-18 19:49:56.540703
57362,4.489986,2025-01-22 19:49:56.540703,2025-02-15 19:49:56.540703
57363,6.029413,2025-01-23 19:49:56.540703,2025-02-12 19:49:56.540703
57364,2.497484,2025-03-01 19:49:56.540703,2025-03-04 19:49:56.540703
57365,2.477696,2025-02-12 19:49:56.540703,2025-02-15 19:49:56.540703
57366,4.064405,2025-03-02 19:49:56.540703,2025-03-25 19:49:56.540703
57367,3.59374,2025-02-05 19:49:56.540703,2025-02-02 19:49:56.540703
57369,4.630981,2025-02-17 19:49:56.540703,
57370,1.294905,2025-02-03 19:49:56.540703,
57371,4.798567,2025-02-02 19:49:56.540703,2025-02-09 19:49:56.540703
57373,1.993241,2025-02-01 19:49:56.540703,2025-02-12 19:49:56.540703
57374,2.483144,2025-01-21 19:49:56.540703,
57375,5.04235,2025-02-07 19:49:56.540703,2025-02-23 19:49:56.540703
57376,2.688346,2025-02-21 19:49:56.540703,
57378,1.528058,2025-02-15 19:49:56.540703,2025-02-15 19:49:56.540703
57379,2.635171,2025-02-28 19:49:56.540703,2025-03-08 19:49:56.540703
57380,2.450181,2025-01-31 19:49:56.540703,
57381,2.45391,2025-01-16 19:49:56.540703,
57382,1.996102,2025-02-15 19:49:56.540703,
57384,1.533613,2025-02-25 19:49:56.540703,2025-03-09 19:49:56.540703
57385,1.929275,2025-03-05 19:49:56.540703,2025-03-20 19:49:56.540703
57387,2.697776,2025-02-28 19:49:56.540703,2025-03-27 19:49:56.540703
57388,4.353572,2025-02-09 19:49:56.540703,
57389,0.687006,2025-02-24 19:49:56.540703,2025-03-07 19:49:56.540703
57390,3.579718,2025-02-28 19:49:56.540703,2025-03-20 19:49:56.540703
57391,3.286966,2025-01-09 19:49:56.540703,2025-02-03 19:49:56.540703
57392,4.031207,2025-02-23 19:49:56.540703,
57394,5.889645,2025-02-11 19:49:56.540703,
57395,3.883604,2025-02-09 19:49:56.540703,2025-02-14 19:49:56.540703
57397,6.531496,2025-01-20 19:49:56.540703,
57398,1.970471,2025-02-24 19:49:56.540703,2025-03-01 19:49:56.540703
57400,4.320551,2025-03-06 19:49:56.540703,2025-03-25 19:49:56.540703
57401,0.799633,2025-01-23 19:49:56.540703,2025-01-23 19:49:56.540703
57402,4.490306,2025-02-04 19:49:56.540703,
57403,2.823625,2025-01-13 19:49:56.540703,
57404,1.282328,2025-01-20 19:49:56.540703,2025-01-24 19:49:56.540703
57405,1.699017,2025-02-10 19:49:56.540703,2025-02-11 19:49:56.540703
57406,1.732018,2025-01-27 19:49:56.540703,2025-02-02 19:49:56.540703
57409,3.342275,2025-02-21 19:49:56.540703,2025-03-09 19:49:56.540703
57412,5.514784,2025-02-19 19:49:56.540703,
57413,1.15193,2025-02-13 19:49:56.540703,
57414,1.000371,2025-02-17 19:49:56.540703,2025-03-04 19:49:56.540703
57415,1.936391,2025-01-08 19:49:56.540703,2025-01-21 19:49:56.540703
57416,0.825472,2025-02-13 19:49:56.540703,2025-02-20 19:49:56.540703
57418,0.725263,2025-02-06 19:49:56.540703,
57419,3.804071,2025-02-17 19:49:56.540703,2025-02-24 19:49:56.540703
57420,2.273906,2025-02-24 19:49:56.540703,2025-02-25 19:49:56.540703
57421,1.437493,2025-02-21 19:49:56.540703,
57423,6.201402,2025-02-11 19:49:56.540703,2025-02-20 19:49:56.540703
57424,1.547236,2025-01-31 19:49:56.540703,2025-01-30 19:49:56.540703
57425,3.684717,2025-03-02 19:49:56.540703,2025-03-08 19:49:56.540703
57431,0.800201,2025-02-18 19:49:56.540703,
57432,1.814752,2025-01-29 19:49:56.540703,2025-01-31 19:49:56.540703
57433,1.882928,2025-03-03 19:49:56.540703,2025-03-26 19:49:56.540703
57434,3.536126,2025-02-02 19:49:56.540703,2025-02-14 19:49:56.540703
57435,1.553247,2025-02-05 19:49:56.540703,2025-02-09 19:49:56.540703
57436,5.062499,2025-03-04 19:49:56.540703,2025-03-19 19:49:56.540703
57437,3.886043,2025-02-01 19:49:56.540703,
57438,2.643191,2025-02-25 19:49:56.540703,2025-03-22 19:49:56.540703
57439,2.53325,2025-02-11 19:49:56.540703,2025-02-28 19:49:56.540703
57440,1.986554,2025-01-08 19:49:56.540703,2025-01-17 19:49:56.540703
57441,2.850208,2025-01-13 19:49:56.540703,2025-02-11 19:49:56.540703
57443,4.086287,2025-02-14 19:49:56.540703,2025-03-14 19:49:56.540703
57445,3.164153,2025-01-13 19:49:56.540703,2025-01-30 19:49:56.540703
57446,3.651087,2025-03-03 19:49:56.540703,
57447,0.931763,2025-02-25 19:49:56.540703,2025-03-07 19:49:56.540703
57448,4.469085,2025-02-25 19:49:56.540703,2025-03-20 19:49:56.540703
57449,3.012369,2025-03-02 19:49:56.540703,2025-03-06 19:49:56.540703
57450,2.481113,2025-01-11 19:49:56.540703,2025-01-16 19:49:56.540703
57453,1.585237,2025-02-01 19:49:56.540703,2025-02-12 19:49:56.540703
57455,2.889867,2025-01-23 19:49:56.540703,2025-01-23 19:49:56.540703
57456,3.008417,2025-01-09 19:49:56.540703,2025-02-02 19:49:56.540703
57457,2.969277,2025-02-23 19:49:56.540703,2025-03-02 19:49:56.540703
57458,4.492753,2025-01-27 19:49:56.540703,2025-02-11 19:49:56.540703
57459,2.258337,2025-02-27 19:49:56.540703,2025-03-06 19:49:56.540703
